1457462058.012770, 1, -3.1616, 1.0508, 2.9300, -0.1273, -0.0268, 0.0801, -0.9883
1457462058.028522, 1, -3.1632, 1.0539, 2.9264, -0.1386, -0.0285, 0.0728, -0.9873
1457462058.043405, 1, -3.1647, 1.0568, 2.9233, -0.1483, -0.0375, 0.0707, -0.9857
1457462058.059007, 1, -3.1654, 1.0597, 2.9204, -0.1554, -0.0492, 0.0745, -0.9838
1457462058.075247, 1, -3.1663, 1.0626, 2.9182, -0.1544, -0.0539, 0.0785, -0.9834
1457462058.091022, 1, -3.1675, 1.0656, 2.9151, -0.1447, -0.0605, 0.0868, -0.9838
1457462058.105010, 1, -3.1686, 1.0690, 2.9127, -0.1346, -0.0527, 0.0798, -0.9863
1457462058.120639, 1, -3.1696, 1.0723, 2.9104, -0.1266, -0.0464, 0.0667, -0.9886
1457462058.138228, 1, -3.1708, 1.0757, 2.9079, -0.1223, -0.0446, 0.0577, -0.9898
1457462058.152790, 1, -3.1715, 1.0795, 2.9049, -0.1223, -0.0491, 0.0531, -0.9899
1457462058.167226, 1, -3.1720, 1.0837, 2.9015, -0.1235, -0.0554, 0.0517, -0.9894
1457462058.183316, 1, -3.1728, 1.0885, 2.8983, -0.1236, -0.0619, 0.0497, -0.9891
1457462058.197510, 1, -3.1731, 1.0938, 2.8949, -0.1278, -0.0711, 0.0481, -0.9881
1457462058.213027, 1, -3.1737, 1.0998, 2.8914, -0.1322, -0.0779, 0.0463, -0.9871
1457462058.228786, 1, -3.1749, 1.1066, 2.8879, -0.1322, -0.0818, 0.0431, -0.9869
1457462058.244343, 1, -3.1754, 1.1136, 2.8839, -0.1346, -0.0836, 0.0425, -0.9865
1457462058.259141, 1, -3.1760, 1.1212, 2.8799, -0.1334, -0.0841, 0.0421, -0.9866
1457462058.274589, 1, -3.1762, 1.1289, 2.8756, -0.1324, -0.0845, 0.0411, -0.9867
1457462058.290741, 1, -3.1766, 1.1369, 2.8712, -0.1345, -0.0863, 0.0442, -0.9862
1457462058.305775, 1, -3.1776, 1.1455, 2.8671, -0.1324, -0.0906, 0.0488, -0.9858
1457462058.320322, 1, -3.1786, 1.1546, 2.8634, -0.1292, -0.0973, 0.0545, -0.9853
1457462058.338373, 1, -3.1799, 1.1640, 2.8599, -0.1277, -0.1018, 0.0570, -0.9849
1457462058.352799, 1, -3.1816, 1.1734, 2.8571, -0.1313, -0.1021, 0.0563, -0.9845
1457462058.366947, 1, -3.1828, 1.1830, 2.8542, -0.1396, -0.1107, 0.0515, -0.9827
1457462058.383046, 1, -3.1837, 1.1928, 2.8515, -0.1469, -0.1184, 0.0449, -0.9810
1457462058.397105, 1, -3.1838, 1.2024, 2.8487, -0.1527, -0.1238, 0.0380, -0.9797
1457462058.412546, 1, -3.1850, 1.2113, 2.8460, -0.1480, -0.1246, 0.0284, -0.9807
1457462058.428050, 1, -3.1854, 1.2193, 2.8428, -0.1355, -0.1215, 0.0172, -0.9831
1457462058.443100, 1, -3.1849, 1.2267, 2.8393, -0.1197, -0.1094, -0.0012, -0.9868
1457462058.458479, 1, -3.1851, 1.2336, 2.8352, -0.1121, -0.0876, -0.0260, -0.9895
1457462058.473796, 1, -3.1856, 1.2411, 2.8310, -0.1227, -0.0625, -0.0549, -0.9890
1457462058.489875, 1, -3.1886, 1.2492, 2.8277, -0.1353, -0.0355, -0.0910, -0.9860
1457462058.505063, 1, -3.1886, 1.2562, 2.8255, -0.1572, -0.0303, -0.1234, -0.9794
1457462058.520856, 1, -3.1931, 1.2637, 2.8250, -0.1681, -0.0607, -0.1359, -0.9745
1457462058.537575, 1, -3.1935, 1.2698, 2.8253, -0.1654, -0.0933, -0.1465, -0.9708
1457462058.550763, 1, -3.1974, 1.2758, 2.8276, -0.1464, -0.1255, -0.1392, -0.9713
1457462058.567286, 1, -3.1994, 1.2809, 2.8296, -0.1209, -0.1649, -0.1361, -0.9694
1457462058.583318, 1, -3.2024, 1.2863, 2.8306, -0.1062, -0.1854, -0.1393, -0.9669
1457462058.598424, 1, -3.2045, 1.2914, 2.8309, -0.1006, -0.1965, -0.1436, -0.9647
1457462058.612360, 1, -3.2055, 1.2966, 2.8300, -0.0958, -0.1932, -0.1412, -0.9662
1457462058.627863, 1, -3.2079, 1.3020, 2.8285, -0.0855, -0.1770, -0.1281, -0.9721
1457462058.643079, 1, -3.2092, 1.3070, 2.8273, -0.0785, -0.1621, -0.1109, -0.9774
1457462058.658535, 1, -3.2109, 1.3116, 2.8263, -0.0734, -0.1511, -0.0965, -0.9810
1457462058.674127, 1, -3.2132, 1.3155, 2.8258, -0.0706, -0.1468, -0.0863, -0.9829
1457462058.690569, 1, -3.2146, 1.3189, 2.8258, -0.0729, -0.1485, -0.0797, -0.9830
1457462058.705305, 1, -3.2155, 1.3216, 2.8259, -0.0782, -0.1532, -0.0763, -0.9821
1457462058.720864, 1, -3.2168, 1.3242, 2.8257, -0.0875, -0.1552, -0.0756, -0.9811
1457462058.737630, 1, -3.2186, 1.3263, 2.8252, -0.0979, -0.1526, -0.0765, -0.9804
1457462058.752815, 1, -3.2197, 1.3281, 2.8245, -0.1087, -0.1476, -0.0806, -0.9797
1457462058.767268, 1, -3.2200, 1.3293, 2.8239, -0.1165, -0.1417, -0.0852, -0.9793
1457462058.782933, 1, -3.2210, 1.3308, 2.8231, -0.1280, -0.1262, -0.0910, -0.9795
1457462058.797611, 1, -3.2205, 1.3323, 2.8224, -0.1399, -0.1071, -0.0930, -0.9799
1457462058.813749, 1, -3.2192, 1.3341, 2.8205, -0.1590, -0.0904, -0.0900, -0.9790
1457462058.827975, 1, -3.2191, 1.3362, 2.8189, -0.1740, -0.0642, -0.0841, -0.9791
1457462058.844181, 1, -3.2206, 1.3385, 2.8182, -0.1852, -0.0349, -0.0814, -0.9787
1457462058.859075, 1, -3.2186, 1.3391, 2.8163, -0.1980, -0.0160, -0.0836, -0.9765
1457462058.874662, 1, -3.2174, 1.3389, 2.8146, -0.2079, -0.0008, -0.0852, -0.9744
1457462058.890130, 1, -3.2160, 1.3399, 2.8138, -0.2228, 0.0115, -0.0856, -0.9710
1457462058.905231, 1, -3.2162, 1.3418, 2.8141, -0.2471, 0.0167, -0.0762, -0.9658
1457462058.921033, 1, -3.2175, 1.3437, 2.8147, -0.2638, 0.0182, -0.0651, -0.9622
1457462058.939263, 1, -3.2169, 1.3439, 2.8143, -0.2609, 0.0203, -0.0522, -0.9637
1457462058.952650, 1, -3.2176, 1.3450, 2.8151, -0.2641, 0.0200, -0.0360, -0.9636
1457462058.966315, 1, -3.2181, 1.3457, 2.8150, -0.2670, 0.0283, -0.0355, -0.9626
1457462058.982707, 1, -3.2180, 1.3461, 2.8153, -0.2725, 0.0328, -0.0395, -0.9608
1457462058.997410, 1, -3.2182, 1.3465, 2.8155, -0.2751, 0.0388, -0.0437, -0.9596
1457462059.011990, 1, -3.2188, 1.3470, 2.8154, -0.2736, 0.0463, -0.0484, -0.9595
1457462059.027415, 1, -3.2188, 1.3471, 2.8156, -0.2709, 0.0502, -0.0556, -0.9597
1457462059.043324, 1, -3.2183, 1.3471, 2.8156, -0.2717, 0.0473, -0.0681, -0.9588
1457462059.058643, 1, -3.2186, 1.3459, 2.8162, -0.2568, 0.0443, -0.0720, -0.9628
1457462059.074622, 1, -3.2188, 1.3448, 2.8163, -0.2388, 0.0377, -0.0755, -0.9674
1457462059.089824, 1, -3.2195, 1.3442, 2.8165, -0.2222, 0.0299, -0.0769, -0.9715
1457462059.105277, 1, -3.2206, 1.3431, 2.8171, -0.2003, 0.0156, -0.0803, -0.9763
1457462059.122192, 1, -3.2223, 1.3422, 2.8179, -0.1820, 0.0017, -0.0827, -0.9798
1457462059.137449, 1, -3.2224, 1.3418, 2.8190, -0.1750, -0.0079, -0.0842, -0.9809
1457462059.152983, 1, -3.2229, 1.3424, 2.8191, -0.1718, -0.0076, -0.0799, -0.9819
1457462059.167152, 1, -3.2225, 1.3426, 2.8187, -0.1710, -0.0054, -0.0792, -0.9821
1457462059.182742, 1, -3.2220, 1.3423, 2.8180, -0.1690, -0.0025, -0.0819, -0.9822
1457462059.198279, 1, -3.2213, 1.3421, 2.8171, -0.1666, 0.0008, -0.0815, -0.9827
1457462059.212610, 1, -3.2210, 1.3421, 2.8160, -0.1637, 0.0044, -0.0776, -0.9834
1457462059.227783, 1, -3.2206, 1.3419, 2.8148, -0.1619, 0.0063, -0.0739, -0.9840
1457462059.243126, 1, -3.2204, 1.3418, 2.8136, -0.1582, 0.0073, -0.0724, -0.9847
1457462059.259098, 1, -3.2203, 1.3417, 2.8124, -0.1464, 0.0089, -0.0750, -0.9863
1457462059.274791, 1, -3.2204, 1.3418, 2.8116, -0.1293, 0.0125, -0.0793, -0.9884
1457462059.289884, 1, -3.2203, 1.3419, 2.8106, -0.1141, 0.0178, -0.0804, -0.9901
1457462059.305068, 1, -3.2200, 1.3423, 2.8089, -0.0972, 0.0226, -0.0767, -0.9921
1457462059.321744, 1, -3.2189, 1.3423, 2.8069, -0.0829, 0.0254, -0.0699, -0.9938
1457462059.336522, 1, -3.2190, 1.3424, 2.8054, -0.0735, 0.0267, -0.0646, -0.9948
1457462059.353734, 1, -3.2193, 1.3427, 2.8036, -0.0699, 0.0232, -0.0578, -0.9956
1457462059.367087, 1, -3.2196, 1.3427, 2.8019, -0.0710, 0.0125, -0.0546, -0.9959
1457462059.382764, 1, -3.2216, 1.3429, 2.8014, -0.0771, -0.0106, -0.0494, -0.9957
1457462059.398176, 1, -3.2212, 1.3422, 2.8011, -0.0949, -0.0391, -0.0447, -0.9937
1457462059.412581, 1, -3.2195, 1.3413, 2.7976, -0.1044, -0.0662, -0.0402, -0.9915
1457462059.429398, 1, -3.2195, 1.3418, 2.7955, -0.1037, -0.0790, -0.0370, -0.9908
1457462059.443278, 1, -3.2208, 1.3422, 2.7933, -0.0957, -0.0786, -0.0365, -0.9916
1457462059.459781, 1, -3.2222, 1.3425, 2.7913, -0.0812, -0.0720, -0.0313, -0.9936
1457462059.474833, 1, -3.2224, 1.3429, 2.7894, -0.0641, -0.0700, -0.0270, -0.9951
1457462059.490209, 1, -3.2243, 1.3436, 2.7872, -0.0507, -0.0649, -0.0210, -0.9964
1457462059.506942, 1, -3.2259, 1.3441, 2.7841, -0.0431, -0.0634, -0.0155, -0.9969
1457462059.523346, 1, -3.2276, 1.3452, 2.7827, -0.0357, -0.0728, -0.0083, -0.9967
1457462059.537477, 1, -3.2290, 1.3462, 2.7805, -0.0284, -0.0826, -0.0041, -0.9962
1457462059.552461, 1, -3.2305, 1.3472, 2.7787, -0.0212, -0.0893, -0.0018, -0.9958
1457462059.567143, 1, -3.2324, 1.3488, 2.7777, -0.0132, -0.0927, 0.0046, -0.9956
1457462059.583192, 1, -3.2343, 1.3500, 2.7767, -0.0020, -0.0898, 0.0063, -0.9959
1457462059.598487, 1, -3.2365, 1.3517, 2.7760, 0.0079, -0.0866, 0.0138, -0.9961
1457462059.612480, 1, -3.2382, 1.3531, 2.7758, 0.0177, -0.0836, 0.0172, -0.9962
1457462059.628011, 1, -3.2414, 1.3548, 2.7752, 0.0279, -0.0743, 0.0193, -0.9967
1457462059.643651, 1, -3.2430, 1.3563, 2.7749, 0.0284, -0.0746, 0.0239, -0.9965
1457462059.658951, 1, -3.2452, 1.3578, 2.7741, 0.0294, -0.0771, 0.0238, -0.9963
1457462059.674064, 1, -3.2470, 1.3593, 2.7736, 0.0267, -0.0830, 0.0211, -0.9960
1457462059.689454, 1, -3.2484, 1.3608, 2.7736, 0.0234, -0.0881, 0.0161, -0.9957
1457462059.705154, 1, -3.2506, 1.3618, 2.7731, 0.0213, -0.0832, 0.0113, -0.9962
1457462059.720519, 1, -3.2524, 1.3633, 2.7738, 0.0244, -0.0769, 0.0094, -0.9967
1457462059.736359, 1, -3.2534, 1.3641, 2.7738, 0.0234, -0.0662, 0.0084, -0.9975
1457462059.752022, 1, -3.2556, 1.3648, 2.7741, 0.0262, -0.0497, 0.0044, -0.9984
1457462059.767593, 1, -3.2567, 1.3657, 2.7745, 0.0239, -0.0413, 0.0091, -0.9988
1457462059.783576, 1, -3.2575, 1.3668, 2.7750, 0.0277, -0.0283, 0.0044, -0.9992
1457462059.796952, 1, -3.2606, 1.3683, 2.7766, 0.0272, -0.0253, 0.0099, -0.9993
1457462059.812141, 1, -3.2616, 1.3689, 2.7766, 0.0240, -0.0178, 0.0082, -0.9995
