1458683942.553161, 1, -3.1190, 1.3064, 2.8481, 0.0225, 0.1023, 0.0017, 0.9945
1458683942.572089, 1, -3.1190, 1.3063, 2.8480, 0.0206, 0.1017, 0.0023, 0.9946
1458683942.583010, 1, -3.1190, 1.3065, 2.8475, 0.0190, 0.0985, -0.0003, 0.9950
1458683942.598515, 1, -3.1189, 1.3066, 2.8475, 0.0187, 0.0968, -0.0008, 0.9951
1458683942.619074, 1, -3.1187, 1.3066, 2.8474, 0.0178, 0.0954, -0.0007, 0.9953
1458683942.628888, 1, -3.1186, 1.3066, 2.8473, 0.0172, 0.0942, -0.0017, 0.9954
1458683942.644464, 1, -3.1185, 1.3067, 2.8472, 0.0173, 0.0931, -0.0024, 0.9955
1458683942.659667, 1, -3.1183, 1.3067, 2.8470, 0.0175, 0.0928, -0.0026, 0.9955
1458683942.675078, 1, -3.1183, 1.3068, 2.8469, 0.0184, 0.0932, -0.0029, 0.9955
1458683942.690051, 1, -3.1182, 1.3069, 2.8467, 0.0192, 0.0937, -0.0030, 0.9954
1458683942.707781, 1, -3.1182, 1.3070, 2.8467, 0.0196, 0.0930, -0.0030, 0.9955
1458683942.722510, 1, -3.1182, 1.3071, 2.8466, 0.0195, 0.0908, -0.0036, 0.9957
1458683942.737807, 1, -3.1183, 1.3072, 2.8466, 0.0202, 0.0865, -0.0037, 0.9960
1458683942.753107, 1, -3.1184, 1.3074, 2.8465, 0.0204, 0.0823, -0.0035, 0.9964
1458683942.768301, 1, -3.1185, 1.3075, 2.8464, 0.0210, 0.0793, -0.0032, 0.9966
1458683942.783826, 1, -3.1186, 1.3076, 2.8464, 0.0222, 0.0775, -0.0026, 0.9967
1458683942.799014, 1, -3.1187, 1.3077, 2.8463, 0.0230, 0.0755, -0.0012, 0.9969
1458683942.814510, 1, -3.1187, 1.3078, 2.8462, 0.0230, 0.0729, 0.0003, 0.9971
1458683942.829884, 1, -3.1187, 1.3079, 2.8461, 0.0235, 0.0704, 0.0006, 0.9972
1458683942.845617, 1, -3.1187, 1.3079, 2.8461, 0.0237, 0.0684, 0.0002, 0.9974
1458683942.861304, 1, -3.1191, 1.3084, 2.8464, 0.0233, 0.0675, -0.0041, 0.9974
1458683942.876507, 1, -3.1191, 1.3084, 2.8463, 0.0231, 0.0652, -0.0045, 0.9976
1458683942.891672, 1, -3.1195, 1.3084, 2.8463, 0.0228, 0.0630, -0.0054, 0.9977
1458683942.908767, 1, -3.1194, 1.3084, 2.8463, 0.0222, 0.0608, -0.0066, 0.9979
1458683942.922973, 1, -3.1189, 1.3083, 2.8462, 0.0218, 0.0594, -0.0076, 0.9980
1458683942.937896, 1, -3.1189, 1.3082, 2.8461, 0.0217, 0.0594, -0.0077, 0.9980
1458683942.952931, 1, -3.1190, 1.3081, 2.8459, 0.0212, 0.0598, -0.0078, 0.9980
1458683942.968400, 1, -3.1190, 1.3081, 2.8457, 0.0208, 0.0601, -0.0075, 0.9979
1458683942.983912, 1, -3.1196, 1.3082, 2.8454, 0.0210, 0.0614, -0.0081, 0.9979
1458683942.999713, 1, -3.1191, 1.3080, 2.8451, 0.0196, 0.0606, -0.0081, 0.9979
1458683943.014954, 1, -3.1190, 1.3079, 2.8446, 0.0195, 0.0600, -0.0071, 0.9980
1458683943.030603, 1, -3.1191, 1.3079, 2.8442, 0.0190, 0.0599, -0.0070, 0.9980
1458683943.045313, 1, -3.1192, 1.3080, 2.8439, 0.0186, 0.0604, -0.0069, 0.9980
1458683943.060479, 1, -3.1193, 1.3081, 2.8437, 0.0187, 0.0612, -0.0067, 0.9979
1458683943.075812, 1, -3.1193, 1.3082, 2.8433, 0.0185, 0.0620, -0.0066, 0.9979
1458683943.092031, 1, -3.1193, 1.3083, 2.8430, 0.0179, 0.0628, -0.0066, 0.9978
1458683943.107653, 1, -3.1194, 1.3084, 2.8428, 0.0180, 0.0635, -0.0071, 0.9978
1458683943.122678, 1, -3.1194, 1.3085, 2.8426, 0.0180, 0.0641, -0.0074, 0.9978
1458683943.137513, 1, -3.1195, 1.3087, 2.8424, 0.0179, 0.0644, -0.0076, 0.9977
1458683943.152758, 1, -3.1196, 1.3088, 2.8422, 0.0177, 0.0642, -0.0071, 0.9978
1458683943.168369, 1, -3.1197, 1.3090, 2.8421, 0.0177, 0.0642, -0.0071, 0.9978
1458683943.183347, 1, -3.1198, 1.3091, 2.8419, 0.0176, 0.0643, -0.0070, 0.9978
1458683943.198688, 1, -3.1200, 1.3093, 2.8418, 0.0179, 0.0650, -0.0066, 0.9977
1458683943.214414, 1, -3.1202, 1.3093, 2.8416, 0.0179, 0.0657, -0.0057, 0.9977
1458683943.229889, 1, -3.1203, 1.3094, 2.8414, 0.0180, 0.0665, -0.0058, 0.9976
1458683943.245056, 1, -3.1205, 1.3095, 2.8413, 0.0179, 0.0665, -0.0051, 0.9976
1458683943.260335, 1, -3.1205, 1.3095, 2.8413, 0.0177, 0.0660, -0.0050, 0.9976
1458683943.275774, 1, -3.1206, 1.3095, 2.8413, 0.0174, 0.0653, -0.0050, 0.9977
1458683943.291623, 1, -3.1207, 1.3095, 2.8413, 0.0171, 0.0655, -0.0052, 0.9977
1458683943.307397, 1, -3.1207, 1.3095, 2.8413, 0.0171, 0.0661, -0.0052, 0.9977
1458683943.321806, 1, -3.1207, 1.3094, 2.8413, 0.0172, 0.0664, -0.0051, 0.9976
1458683943.337472, 1, -3.1207, 1.3094, 2.8413, 0.0173, 0.0662, -0.0054, 0.9976
1458683943.352619, 1, -3.1207, 1.3093, 2.8414, 0.0170, 0.0658, -0.0053, 0.9977
1458683943.368260, 1, -3.1206, 1.3092, 2.8414, 0.0170, 0.0657, -0.0058, 0.9977
1458683943.384008, 1, -3.1206, 1.3092, 2.8414, 0.0172, 0.0659, -0.0063, 0.9977
1458683943.399775, 1, -3.1205, 1.3091, 2.8415, 0.0169, 0.0658, -0.0065, 0.9977
1458683943.415714, 1, -3.1205, 1.3090, 2.8415, 0.0165, 0.0657, -0.0065, 0.9977
1458683943.430203, 1, -3.1205, 1.3089, 2.8415, 0.0166, 0.0654, -0.0070, 0.9977
1458683943.445829, 1, -3.1204, 1.3089, 2.8415, 0.0169, 0.0655, -0.0076, 0.9977
1458683943.460360, 1, -3.1204, 1.3088, 2.8415, 0.0172, 0.0661, -0.0078, 0.9976
1458683943.477226, 1, -3.1204, 1.3088, 2.8415, 0.0169, 0.0659, -0.0077, 0.9977
1458683943.491410, 1, -3.1204, 1.3087, 2.8415, 0.0166, 0.0656, -0.0076, 0.9977
1458683943.507976, 1, -3.1204, 1.3087, 2.8415, 0.0165, 0.0650, -0.0081, 0.9977
1458683943.522252, 1, -3.1203, 1.3086, 2.8415, 0.0163, 0.0651, -0.0083, 0.9977
1458683943.537279, 1, -3.1203, 1.3086, 2.8415, 0.0162, 0.0653, -0.0082, 0.9977
1458683943.552679, 1, -3.1202, 1.3086, 2.8414, 0.0164, 0.0657, -0.0082, 0.9977
1458683943.568424, 1, -3.1202, 1.3086, 2.8414, 0.0163, 0.0661, -0.0085, 0.9976
1458683943.583787, 1, -3.1203, 1.3086, 2.8413, 0.0163, 0.0660, -0.0087, 0.9976
1458683943.599258, 1, -3.1202, 1.3086, 2.8413, 0.0159, 0.0659, -0.0086, 0.9977
1458683943.614552, 1, -3.1202, 1.3086, 2.8412, 0.0161, 0.0658, -0.0088, 0.9977
1458683943.630365, 1, -3.1203, 1.3086, 2.8413, 0.0162, 0.0661, -0.0089, 0.9976
1458683943.645869, 1, -3.1204, 1.3087, 2.8413, 0.0164, 0.0662, -0.0090, 0.9976
