1457475068.645789, 0, 1, 0, 163437892608, 161518524887, 161678524416, 163597895069, 163629894656, 161710526815, -4.370000
1457475068.647831, 0, 2, 0, 163437892608, 159576658264, 159864657920, 163725896455, 163757896192, 159896661207, -9.940000
1457475068.649851, 0, 3, 0, 163437892608, 157637928403, 158053927936, 163853895079, 163885894656, 158085930127, -14.770000
1457475068.651809, 0, 4, 0, 163437892608, 155703621635, 156247621632, 163981894524, 164013894144, 156279622808, -9.700000
1457475068.653867, 0, 5, 0, 163437892608, 153780193757, 154452193280, 164109895472, 164141895168, 154484195273, -6.850000
1457475068.655862, 0, 6, 0, 163437892608, 151869164189, 152669164032, 164237893253, 164269893120, 152701166033, -1.840000
1457475068.657648, 0, 7, 0, 163437892608, 469420287309, 470348286976, 164365892691, 164397892608, 470380288179, -7.360000
1457475068.692484, 1, 0, 0, 164630584832, 166549957604, 166581957120, 164662587169, 164694586880, 166613959696, -3.870000
1457475068.696551, 1, 2, 0, 164630584832, 162688714740, 162976714240, 164918587341, 164950586880, 163008716363, -13.970000
1457475068.698508, 1, 3, 0, 164630584832, 160749989929, 161165989888, 165046588578, 165078588416, 161197993585, -10.670000
1457475068.700496, 1, 4, 0, 164630584832, 158815683088, 159359683072, 165174586408, 165206586368, 159391684668, -10.440000
1457475068.702494, 1, 5, 0, 164630584832, 156892251793, 157564251648, 165302587528, 165334587392, 157596253639, -16.920000
1457475068.704582, 1, 6, 0, 164630584832, 154981232693, 155781232640, 165430585468, 165462585344, 155813235139, -9.120000
1457475068.706547, 1, 7, 0, 164630584832, 472532354244, 473460354048, 165558585613, 165590585344, 473492356311, -2.920000
1457475068.742686, 2, 0, 0, 165894764032, 169756015416, 169788015104, 165926767289, 165958767104, 169820018612, -10.380000
1457475068.744679, 2, 1, 0, 165894764032, 167836641301, 167996641280, 166054766422, 166086766080, 168028643630, -14.300000
1457475068.748712, 2, 3, 0, 165894764032, 163956044226, 164372043776, 166310765683, 166342765568, 164404046379, -8.390000
1457475068.752721, 2, 5, 0, 165894764032, 160098303251, 160770302976, 166566765123, 166598765056, 160802304559, -11.230000
1457475068.754777, 2, 6, 0, 165894764032, 158187294751, 158987294720, 166694763126, 166726763008, 159019296841, -4.130000
1457475068.792504, 3, 0, 0, 167136733696, 172936708437, 172968708096, 167168735944, 167200735744, 173000710542, -15.110000
1457475068.794502, 3, 1, 0, 167136733696, 171017333042, 171177332736, 167296736935, 167328736768, 171209336421, -10.500000
1457475068.796464, 3, 2, 0, 167136733696, 169075452038, 169363451904, 167424736578, 167456736256, 169395454244, -12.160000
1457475068.800534, 3, 4, 0, 167136733696, 165202430194, 165746429952, 167680736118, 167712735744, 165778432101, -17.590000
1457475068.802454, 3, 5, 0, 167136733696, 163278991132, 163950990848, 167808735649, 167840735232, 163982992047, -13.090000
1457475068.804466, 3, 6, 0, 167136733696, 161367992805, 162167992320, 167936732751, 167968732672, 162199993812, -3.140000
1457475068.806459, 3, 7, 0, 167136733696, 478919111263, 479847111168, 168064735474, 168096735232, 479879114493, -2.000000
1457475068.842891, 4, 1, 0, 168296043520, 174110946712, 174270946304, 168456044744, 168488044544, 174302947746, -11.110000
1457475068.844929, 4, 2, 0, 168296043520, 172169062187, 172457061888, 168584045804, 168616045568, 172489063794, -16.000000
1457475068.850879, 4, 5, 0, 168296043520, 166372602209, 167044601856, 168968044917, 169000044544, 167076602513, -2.830000
1457475068.852908, 4, 6, 0, 168296043520, 164461614301, 165261614080, 169096042874, 169128042496, 165293615205, -2.480000
1457475068.854849, 4, 7, 0, 168296043520, 482012730199, 482940729856, 169224043855, 169256043520, 482972731745, -4.070000
1457475068.892536, 5, 0, 0, 169673896960, 179331626155, 179363625984, 169705898871, 169737898496, 179395627832, -11.540000
1457475068.894571, 5, 1, 0, 169673896960, 177412245783, 177572245504, 169833898659, 169865898496, 177604247562, -15.680000
1457475068.896574, 5, 2, 0, 169673896960, 175470356042, 175758355968, 169961898582, 169993898496, 175790357499, -11.070000
1457475068.898530, 5, 3, 0, 169673896960, 173531647097, 173947646976, 170089898048, 170121897984, 173979648599, -12.720000
1457475068.900558, 5, 4, 0, 169673896960, 171597342893, 172141342720, 170217897226, 170249896960, 172173343570, -3.000000
1457475068.904545, 5, 6, 0, 169673896960, 167762920257, 168562919936, 170473894950, 170505894912, 168594921040, -3.340000
1457475068.906509, 5, 7, 0, 169673896960, 485314034597, 486242034176, 170601896840, 170633896448, 486274036698, -2.990000
1457475068.942630, 6, 0, 0, 170965195264, 182533896792, 182565896704, 170997197322, 171029197312, 182597898744, -1.850000
1457475068.944675, 6, 1, 0, 170965195264, 180614514374, 180774514176, 171125197951, 171157197824, 180806516512, -9.740000
1457475068.946656, 6, 2, 0, 170965195264, 178672620161, 178960620032, 171253198277, 171285197824, 178992621604, -4.280000
1457475068.948652, 6, 3, 0, 170965195264, 176733915020, 177149914624, 171381197287, 171413196800, 177181915554, -2.800000
1457475068.950653, 6, 4, 0, 170965195264, 174799611525, 175343611392, 171509197721, 171541197312, 175375612355, -2.730000
1457475068.952642, 6, 5, 0, 170965195264, 172876162411, 173548162048, 171637198104, 171669197824, 173580162712, -2.670000
1457475068.956611, 6, 7, 0, 170965195264, 488516308192, 489444307968, 171893198537, 171925198336, 489476310722, -7.400000
1457475068.992455, 7, 0, 0, 491698970112, 185716556946, 185748556800, 491730971254, 491762971136, 185780557906, -5.450000
1457475068.994485, 7, 1, 0, 491698970112, 183797172670, 183957172224, 491858972396, 491890972160, 183989174408, -2.490000
1457475068.996359, 7, 2, 0, 491698970112, 181855274889, 182143274496, 491986974422, 492018974208, 182175278061, -4.490000
1457475068.998461, 7, 3, 0, 491698970112, 179916573983, 180332573696, 492114974004, 492146973696, 180364576839, -2.140000
1457475069.000517, 7, 4, 0, 491698970112, 177982270272, 178526269952, 492242972749, 492274972672, 178558271973, -5.580000
1457475069.002486, 7, 5, 0, 491698970112, 176058818237, 176730818048, 492370974469, 492402974208, 176762820540, -3.080000
1457475069.004488, 7, 6, 0, 491698970112, 174147862045, 174947862016, 492498972457, 492530972160, 174979864743, -4.090000
1457475069.044649, 0, 1, 1, 188921152512, 187001766784, 187161766400, 189081155065, 189113154560, 187193768717, -4.360000
1457475069.046647, 0, 2, 1, 188921152512, 185059864192, 185347864064, 189209156640, 189241156608, 185379867668, -10.430000
1457475069.048649, 0, 3, 1, 188921152512, 183121167085, 183537166848, 189337155198, 189369155072, 183569169304, -16.490000
1457475069.050679, 0, 4, 1, 188921152512, 181186864007, 181730863616, 189465154042, 189497153536, 181762864680, -10.870000
1457475069.052676, 0, 5, 1, 188921152512, 179263408468, 179935408128, 189593155501, 189625155072, 179967409804, -9.810000
1457475069.054642, 0, 6, 1, 188921152512, 177352462707, 178152462336, 189721152929, 189753152512, 178184464055, -1.630000
1457475069.056634, 0, 7, 1, 188921152512, 494903569762, 495831569408, 189849152564, 189881152512, 495863570649, -5.190000
1457475069.092451, 1, 0, 1, 190185957888, 192105348707, 192137348608, 190217960612, 190249960448, 192169351308, -4.280000
1457475069.096494, 1, 2, 1, 190185957888, 188244051712, 188532051456, 190473960654, 190505960448, 188564053849, -13.460000
1457475069.098490, 1, 3, 1, 190185957888, 186305359768, 186721359360, 190601961423, 190633960960, 186753363044, -9.870000
1457475069.102523, 1, 5, 1, 190185957888, 182447597590, 183119597568, 190857960711, 190889960448, 183151599435, -15.970000
1457475069.104521, 1, 6, 1, 190185957888, 180536662568, 181336662528, 190985958547, 191017958400, 181368665014, -9.040000
1457475069.106484, 1, 7, 1, 190185957888, 498087767982, 499015767552, 191113958411, 191145958400, 499047770077, -3.230000
1457475069.142349, 2, 0, 1, 191432154112, 195293459565, 195325459456, 191464157572, 191496157184, 195357462794, -10.300000
1457475069.144401, 2, 1, 1, 191432154112, 193374067432, 193534067200, 191592156290, 191624156160, 193566069735, -14.000000
1457475069.148353, 2, 3, 1, 191432154112, 189493467176, 189909467136, 191848156125, 191880155648, 189941469321, -7.430000
1457475069.150339, 2, 4, 1, 191432154112, 187559165103, 188103164928, 191976155243, 192008155136, 188135167033, -16.040001
1457475069.152351, 2, 5, 1, 191432154112, 185635702139, 186307701760, 192104155067, 192136154624, 186339702968, -10.700000
1457475069.154374, 2, 6, 1, 191432154112, 183724777687, 184524777472, 192232153033, 192264152576, 184556779254, -4.320000
1457475069.156389, 2, 7, 1, 191432154112, 501275882008, 502203881984, 192360155174, 192392155136, 502235885956, -4.930000
1457475069.192596, 3, 0, 1, 192702167040, 198502162978, 198534162944, 192734169597, 192766169088, 198566165093, -14.830000
1457475069.194574, 3, 1, 1, 192702167040, 196582769582, 196742769152, 192862170206, 192894170112, 196774772953, -9.770000
1457475069.196587, 3, 2, 1, 192702167040, 194640852471, 194928851968, 192990169520, 193022169088, 194960854335, -8.420000
1457475069.200612, 3, 4, 1, 192702167040, 190767867222, 191311866880, 193246169391, 193278169088, 191343869031, -16.879999
1457475069.202622, 3, 5, 1, 192702167040, 188844400437, 189516400128, 193374168962, 193406168576, 189548401366, -14.200000
1457475069.204587, 3, 6, 1, 192702167040, 186933486205, 187733486080, 193502166434, 193534166016, 187765487223, -2.950000
1457475069.206566, 3, 7, 1, 192702167040, 504484588661, 505412588544, 193630168782, 193662168576, 505444591911, -2.410000
1457475069.242595, 4, 0, 1, 193963179008, 201697477852, 201729477632, 193995180334, 194027180032, 201761478936, -10.700000
1457475069.244556, 4, 1, 1, 193963179008, 199778081745, 199938081280, 194123180184, 194155180032, 199970082782, -9.920000
1457475069.246597, 4, 2, 1, 193963179008, 197836160987, 198124160512, 194251181112, 194283181056, 198156162645, -15.860000
1457475069.248579, 4, 3, 1, 193963179008, 195897481136, 196313480704, 194379181080, 194411181056, 196345482870, -15.840000
1457475069.252578, 4, 5, 1, 193963179008, 192039709899, 192711709696, 194635180543, 194667180032, 192743710229, -3.030000
1457475069.254649, 4, 6, 1, 193963179008, 190128806446, 190928806400, 194763178517, 194795178496, 190960807885, -2.810000
